Property URL,Property price,Sold date (MM/DD/YYYY),Living Area,Living Area Unit,Lot size,Lot size unit,Price per sqft,Broker name,Broker agent,Street Address,City,State,Zip,Country,Bedrooms,Bathrooms
https://www.zillow.com/homedetails/1411-W-Francis-Cir-St-Charles-IL-60174/54711516_zpid/,750000,06/01/2022,3626,sqft,,,206.84,D'aprile Properties,,1411 W Francis Cir,St Charles,IL,60174,USA,5,5
https://www.zillow.com/homedetails/26-S-13th-St-St-Charles-IL-60174/4661276_zpid/,291000,05/31/2022,1164,sqft,,,250,Exp Realty,- Geneva,26 S 13th St,St Charles,IL,60174,USA,2,2
https://www.zillow.com/homedetails/924-Viewpointe-Dr-Saint-Charles-IL-60174/4662271_zpid/,565000,05/31/2022,3094,sqft,,,182.61,Keller Williams Inspire - Geneva,,924 Viewpointe Dr,Saint Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/1132-Ash-St-Saint-Charles-IL-60174/4663211_zpid/,281000,05/31/2022,1415,sqft,,,198.59,Berg Properties,,1132 Ash St,Saint Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/706-Stuarts-Dr-Saint-Charles-IL-60174/51676882_zpid/,285000,05/31/2022,1545,sqft,,,184.47,,,706 Stuarts Dr,Saint Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/205-Chasse-Cir-St-Charles-IL-60174/4657721_zpid/,430000,05/27/2022,2000,sqft,,,215,Re/max All Pro - St Charles,,205 Chasse Cir,St Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/3705-Royal-Fox-Dr-St-Charles-IL-60174/4658060_zpid/,751000,05/27/2022,3782,sqft,,,198.57,Re/max Suburban,,3705 Royal Fox Dr,St Charles,IL,60174,USA,5,5
https://www.zillow.com/homedetails/3N852-Thornapple-Rd-St-Charles-IL-60174/4659925_zpid/,429500,05/26/2022,2300,sqft,,,186.74,,,3N852 Thornapple Rd,St Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/324-S-14th-St-St-Charles-IL-60174/4661126_zpid/,260000,05/26/2022,894,sqft,,,290.83,Re/max All Pro - St Charles,,324 S 14th St,St Charles,IL,60174,USA,3,1
https://www.zillow.com/homedetails/904-S-6th-Ave-St-Charles-IL-60174/4662572_zpid/,265000,05/26/2022,1883,sqft,,,140.73,Homesmart Connect undefined - St Charles,,904 S 6th Ave,St Charles,IL,60174,USA,3,2
